show_id,type,date_added,release_year,rating,duration,date_added_year_month,date_added_year,date_added_month,date_added_month_name,dat_added_period
s3723,TV Show,2019-06-21,2019,TV-PG,2,2019-06,2019,6,June,2016-2022
s3724,TV Show,2019-06-21,2013,TV-MA,2,2019-06,2019,6,June,2016-2022
s3725,TV Show,2019-06-21,1995,TV-MA,1,2019-06,2019,6,June,2016-2022
s3726,TV Show,2019-06-21,2018,TV-14,3,2019-06,2019,6,June,2016-2022
s3727,TV Show,2019-06-21,2019,TV-14,2,2019-06,2019,6,June,2016-2022
s3728,TV Show,2019-06-21,2019,TV-MA,2,2019-06,2019,6,June,2016-2022
s3737,TV Show,2019-06-15,2012,TV-MA,2,2019-06,2019,6,June,2016-2022
s3738,TV Show,2019-06-15,2014,TV-MA,1,2019-06,2019,6,June,2016-2022
s3742,TV Show,2019-06-15,2011,TV-14,1,2019-06,2019,6,June,2016-2022
s3743,TV Show,2019-06-15,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3744,TV Show,2019-06-15,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3745,TV Show,2019-06-15,2017,TV-MA,1,2019-06,2019,6,June,2016-2022
s3746,TV Show,2019-06-14,2019,TV-PG,1,2019-06,2019,6,June,2016-2022
s3747,TV Show,2019-06-14,2019,TV-MA,2,2019-06,2019,6,June,2016-2022
s3749,TV Show,2019-06-14,2019,TV-MA,2,2019-06,2019,6,June,2016-2022
s3750,TV Show,2019-06-14,2019,TV-MA,5,2019-06,2019,6,June,2016-2022
s3751,TV Show,2019-06-14,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3752,TV Show,2019-06-14,2018,TV-14,2,2019-06,2019,6,June,2016-2022
s3753,TV Show,2019-06-14,2019,TV-MA,3,2019-06,2019,6,June,2016-2022
s3755,TV Show,2019-06-14,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3756,TV Show,2019-06-13,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3761,TV Show,2019-06-10,2011,TV-Y,1,2019-06,2019,6,June,2016-2022
s3763,TV Show,2019-06-07,2019,TV-MA,3,2019-06,2019,6,June,2016-2022
s3770,TV Show,2019-06-07,2019,TV-Y,1,2019-06,2019,6,June,2016-2022
s3771,TV Show,2019-06-07,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3775,TV Show,2019-06-05,2019,TV-MA,5,2019-06,2019,6,June,2016-2022
s3779,TV Show,2019-06-03,2019,TV-14,3,2019-06,2019,6,June,2016-2022
s3780,TV Show,2019-06-03,2019,TV-G,1,2019-06,2019,6,June,2016-2022
s3781,TV Show,2019-06-02,2019,TV-MA,1,2019-06,2019,6,June,2016-2022
s3783,TV Show,2019-06-01,2019,TV-14,1,2019-06,2019,6,June,2016-2022
s3785,TV Show,2019-06-01,2017,TV-14,2,2019-06,2019,6,June,2016-2022
s3788,TV Show,2019-05-31,2019,TV-MA,2,2019-05,2019,5,May,2016-2022
s3790,TV Show,2019-05-31,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3793,TV Show,2019-05-31,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3795,TV Show,2019-05-27,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3797,TV Show,2019-05-24,2017,TV-MA,1,2019-05,2019,5,May,2016-2022
s3800,TV Show,2019-05-24,2018,TV-MA,2,2019-05,2019,5,May,2016-2022
s3802,TV Show,2019-05-24,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3807,TV Show,2019-05-20,2019,TV-G,2,2019-05,2019,5,May,2016-2022
s3808,TV Show,2019-05-20,2018,TV-MA,2,2019-05,2019,5,May,2016-2022
s3809,TV Show,2019-05-17,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3813,TV Show,2019-05-17,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3818,TV Show,2019-05-17,2019,TV-MA,2,2019-05,2019,5,May,2016-2022
s3822,TV Show,2019-05-15,2017,TV-Y,1,2019-05,2019,5,May,2016-2022
s3824,TV Show,2019-05-15,2017,TV-Y,1,2019-05,2019,5,May,2016-2022
s3825,TV Show,2019-05-15,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3827,TV Show,2019-05-14,2018,TV-14,1,2019-05,2019,5,May,2016-2022
s3832,TV Show,2019-05-12,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3836,TV Show,2019-05-10,2019,TV-MA,3,2019-05,2019,5,May,2016-2022
s3838,TV Show,2019-05-10,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3839,TV Show,2019-05-10,2019,TV-MA,2,2019-05,2019,5,May,2016-2022
s3840,TV Show,2019-05-10,2016,TV-14,1,2019-05,2019,5,May,2016-2022
s3841,TV Show,2019-05-10,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3844,TV Show,2019-05-08,2015,TV-PG,1,2019-05,2019,5,May,2016-2022
s3845,TV Show,2019-05-08,2016,TV-PG,1,2019-05,2019,5,May,2016-2022
s3846,TV Show,2019-05-08,2016,TV-14,1,2019-05,2019,5,May,2016-2022
s3847,TV Show,2019-05-08,2015,TV-PG,1,2019-05,2019,5,May,2016-2022
s3848,TV Show,2019-05-08,2015,TV-14,1,2019-05,2019,5,May,2016-2022
s3849,TV Show,2019-05-08,2016,TV-PG,1,2019-05,2019,5,May,2016-2022
s3850,TV Show,2019-05-08,2015,TV-14,1,2019-05,2019,5,May,2016-2022
s3851,TV Show,2019-05-08,2016,TV-PG,1,2019-05,2019,5,May,2016-2022
s3852,TV Show,2019-05-08,2016,TV-14,1,2019-05,2019,5,May,2016-2022
s3853,TV Show,2019-05-07,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3854,TV Show,2019-05-07,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3855,TV Show,2019-05-07,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3856,TV Show,2019-05-07,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3857,TV Show,2019-05-07,2019,TV-14,1,2019-05,2019,5,May,2016-2022
s3861,TV Show,2019-05-03,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3862,TV Show,2019-05-03,2019,TV-Y7,2,2019-05,2019,5,May,2016-2022
s3865,TV Show,2019-05-03,2019,TV-PG,1,2019-05,2019,5,May,2016-2022
s3868,TV Show,2019-05-03,2019,TV-MA,1,2019-05,2019,5,May,2016-2022
s3871,TV Show,2019-05-01,2008,TV-MA,2,2019-05,2019,5,May,2016-2022
s3877,TV Show,2019-04-30,2014,TV-14,1,2019-04,2019,4,April,2016-2022
s3879,TV Show,2019-04-30,2018,TV-MA,1,2019-04,2019,4,April,2016-2022
s3880,TV Show,2019-04-30,2018,TV-MA,1,2019-04,2019,4,April,2016-2022
s3881,TV Show,2019-04-30,2013,TV-14,1,2019-04,2019,4,April,2016-2022
s3882,TV Show,2019-04-30,2009,TV-14,1,2019-04,2019,4,April,2016-2022
s3883,TV Show,2019-04-30,2012,TV-MA,1,2019-04,2019,4,April,2016-2022
s3884,TV Show,2019-04-30,2004,TV-MA,1,2019-04,2019,4,April,2016-2022
s3885,TV Show,2019-04-29,2018,TV-MA,3,2019-04,2019,4,April,2016-2022
s3887,TV Show,2019-04-28,2018,TV-MA,5,2019-04,2019,4,April,2016-2022
s3888,TV Show,2019-04-26,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3893,TV Show,2019-04-26,2019,TV-PG,1,2019-04,2019,4,April,2016-2022
s3894,TV Show,2019-04-25,2015,R,1,2019-04,2019,4,April,2016-2022
s3898,TV Show,2019-04-19,2005,TV-MA,1,2019-04,2019,4,April,2016-2022
s3899,TV Show,2019-04-19,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3901,TV Show,2019-04-19,2017,TV-MA,1,2019-04,2019,4,April,2016-2022
s3902,TV Show,2019-04-19,2019,TV-PG,1,2019-04,2019,4,April,2016-2022
s3903,TV Show,2019-04-19,2019,TV-MA,2,2019-04,2019,4,April,2016-2022
s3921,TV Show,2019-04-13,2019,TV-MA,4,2019-04,2019,4,April,2016-2022
s3926,TV Show,2019-04-12,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3928,TV Show,2019-04-11,2018,TV-14,7,2019-04,2019,4,April,2016-2022
s3929,TV Show,2019-04-11,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3932,TV Show,2019-04-10,2019,TV-PG,1,2019-04,2019,4,April,2016-2022
s3935,TV Show,2019-04-07,2017,TV-MA,1,2019-04,2019,4,April,2016-2022
s3937,TV Show,2019-04-05,2015,TV-MA,3,2019-04,2019,4,April,2016-2022
s3938,TV Show,2019-04-05,2017,TV-MA,2,2019-04,2019,4,April,2016-2022
s3939,TV Show,2019-04-05,2019,TV-PG,1,2019-04,2019,4,April,2016-2022
s3941,TV Show,2019-04-05,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3942,TV Show,2019-04-05,2017,TV-PG,1,2019-04,2019,4,April,2016-2022
s3943,TV Show,2019-04-05,2019,TV-MA,3,2019-04,2019,4,April,2016-2022
s3944,TV Show,2019-04-05,2019,TV-Y7,8,2019-04,2019,4,April,2016-2022
s3945,TV Show,2019-04-05,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3947,TV Show,2019-04-04,2019,TV-MA,1,2019-04,2019,4,April,2016-2022
s3950,TV Show,2019-04-03,2018,TV-14,1,2019-04,2019,4,April,2016-2022
s3954,TV Show,2019-04-01,2018,TV-Y7,1,2019-04,2019,4,April,2016-2022
s3957,TV Show,2019-04-01,2013,TV-MA,1,2019-04,2019,4,April,2016-2022
s3959,TV Show,2019-04-01,2019,TV-14,1,2019-04,2019,4,April,2016-2022
s3962,TV Show,2019-03-30,2017,TV-Y,1,2019-03,2019,3,March,2016-2022
s3965,TV Show,2019-03-29,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s3966,TV Show,2019-03-29,2019,TV-MA,3,2019-03,2019,3,March,2016-2022
s3969,TV Show,2019-03-29,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s3970,TV Show,2019-03-29,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s3971,TV Show,2019-03-29,2018,TV-MA,3,2019-03,2019,3,March,2016-2022
s3972,TV Show,2019-03-28,2018,TV-MA,2,2019-03,2019,3,March,2016-2022
s3977,TV Show,2019-03-25,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s3980,TV Show,2019-03-22,2019,TV-Y,1,2019-03,2019,3,March,2016-2022
s3981,TV Show,2019-03-22,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s3982,TV Show,2019-03-22,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s3985,TV Show,2019-03-22,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s3987,TV Show,2019-03-22,2019,TV-MA,2,2019-03,2019,3,March,2016-2022
s3989,TV Show,2019-03-21,2007,TV-Y,1,2019-03,2019,3,March,2016-2022
s3990,TV Show,2019-03-21,2019,TV-14,1,2019-03,2019,3,March,2016-2022
s3997,TV Show,2019-03-20,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s3999,TV Show,2019-03-20,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s4002,TV Show,2019-03-17,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s4007,TV Show,2019-03-15,2018,TV-MA,1,2019-03,2019,3,March,2016-2022
s4013,TV Show,2019-03-15,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s4015,TV Show,2019-03-15,2018,TV-Y7,2,2019-03,2019,3,March,2016-2022
s4016,TV Show,2019-03-15,2019,TV-14,1,2019-03,2019,3,March,2016-2022
s4017,TV Show,2019-03-15,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s4023,TV Show,2019-03-13,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s4024,TV Show,2019-03-13,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s4027,TV Show,2019-03-11,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s4028,TV Show,2019-03-11,2017,TV-14,1,2019-03,2019,3,March,2016-2022
s4029,TV Show,2019-03-10,2018,TV-MA,3,2019-03,2019,3,March,2016-2022
s4030,TV Show,2019-03-08,2018,TV-14,1,2019-03,2019,3,March,2016-2022
s4031,TV Show,2019-03-08,2018,TV-MA,1,2019-03,2019,3,March,2016-2022
s4033,TV Show,2019-03-08,2018,TV-MA,1,2019-03,2019,3,March,2016-2022
s4036,TV Show,2019-03-08,2018,TV-PG,1,2019-03,2019,3,March,2016-2022
s4043,TV Show,2019-03-06,2016,TV-MA,1,2019-03,2019,3,March,2016-2022
s4044,TV Show,2019-03-06,2016,TV-MA,2,2019-03,2019,3,March,2016-2022
s4045,TV Show,2019-03-05,2017,TV-MA,1,2019-03,2019,3,March,2016-2022
s4055,TV Show,2019-03-01,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s4056,TV Show,2019-03-01,2019,TV-Y7,2,2019-03,2019,3,March,2016-2022
s4057,TV Show,2019-03-01,2019,TV-MA,1,2019-03,2019,3,March,2016-2022
s4058,TV Show,2019-03-01,2019,TV-14,1,2019-03,2019,3,March,2016-2022
s4064,TV Show,2019-03-01,2018,TV-14,3,2019-03,2019,3,March,2016-2022
s4080,TV Show,2019-02-27,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4085,TV Show,2019-02-22,2019,TV-MA,6,2019-02,2019,2,February,2016-2022
s4090,TV Show,2019-02-22,2018,TV-PG,2,2019-02,2019,2,February,2016-2022
s4091,TV Show,2019-02-22,2018,TV-PG,2,2019-02,2019,2,February,2016-2022
s4105,TV Show,2019-02-15,2015,TV-MA,1,2019-02,2019,2,February,2016-2022
s4106,TV Show,2019-02-15,2019,TV-MA,1,2019-02,2019,2,February,2016-2022
s4110,TV Show,2019-02-15,2019,TV-MA,1,2019-02,2019,2,February,2016-2022
s4112,TV Show,2019-02-15,2017,TV-14,1,2019-02,2019,2,February,2016-2022
s4115,TV Show,2019-02-14,2018,TV-Y,3,2019-02,2019,2,February,2016-2022
s4117,TV Show,2019-02-14,2018,TV-14,2,2019-02,2019,2,February,2016-2022
s4119,TV Show,2019-02-09,2018,TV-14,1,2019-02,2019,2,February,2016-2022
s4120,TV Show,2019-02-09,2018,TV-MA,2,2019-02,2019,2,February,2016-2022
s4123,TV Show,2019-02-08,2019,TV-PG,3,2019-02,2019,2,February,2016-2022
s4126,TV Show,2019-02-07,2017,TV-MA,1,2019-02,2019,2,February,2016-2022
s4127,TV Show,2019-02-05,2018,TV-14,1,2019-02,2019,2,February,2016-2022
s4128,TV Show,2019-02-05,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4130,TV Show,2019-02-05,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4131,TV Show,2019-02-05,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4132,TV Show,2019-02-05,2018,TV-14,1,2019-02,2019,2,February,2016-2022
s4133,TV Show,2019-02-03,2019,TV-14,1,2019-02,2019,2,February,2016-2022
s4142,TV Show,2019-02-01,2018,TV-Y7,2,2019-02,2019,2,February,2016-2022
s4143,TV Show,2019-02-01,2019,TV-MA,1,2019-02,2019,2,February,2016-2022
s4144,TV Show,2019-02-01,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4145,TV Show,2019-02-01,2018,TV-MA,1,2019-02,2019,2,February,2016-2022
s4150,TV Show,2019-01-31,2018,TV-Y,1,2019-01,2019,1,January,2016-2022
s4163,TV Show,2019-01-27,2018,TV-MA,1,2019-01,2019,1,January,2016-2022
s4164,TV Show,2019-01-27,2018,TV-MA,5,2019-01,2019,1,January,2016-2022
s4167,TV Show,2019-01-25,2018,TV-MA,1,2019-01,2019,1,January,2016-2022
s4168,TV Show,2019-01-25,2019,TV-MA,4,2019-01,2019,1,January,2016-2022
s4169,TV Show,2019-01-25,2019,TV-MA,1,2019-01,2019,1,January,2016-2022
s4172,TV Show,2019-01-25,2017,TV-14,1,2019-01,2019,1,January,2016-2022
s4173,TV Show,2019-01-24,2019,TV-MA,1,2019-01,2019,1,January,2016-2022
s4175,TV Show,2019-01-23,2017,TV-MA,1,2019-01,2019,1,January,2016-2022
s4179,TV Show,2019-01-18,2019,TV-MA,2,2019-01,2019,1,January,2016-2022
s4180,TV Show,2019-01-18,2017,TV-14,1,2019-01,2019,1,January,2016-2022
s4184,TV Show,2019-01-18,2019,TV-G,3,2019-01,2019,1,January,2016-2022
s4185,TV Show,2019-01-18,2019,TV-MA,1,2019-01,2019,1,January,2016-2022
s4190,TV Show,2019-01-15,2002,TV-14,1,2019-01,2019,1,January,2016-2022
s4197,TV Show,2019-01-14,2016,TV-14,1,2019-01,2019,1,January,2016-2022
s4200,TV Show,2019-01-11,2018,TV-MA,1,2019-01,2019,1,January,2016-2022
s4201,TV Show,2019-01-11,2019,TV-MA,2,2019-01,2019,1,January,2016-2022
s4202,TV Show,2019-01-11,2018,TV-MA,4,2019-01,2019,1,January,2016-2022
s4203,TV Show,2019-01-11,2019,TV-Y7,2,2019-01,2019,1,January,2016-2022
s4207,TV Show,2019-01-10,2017,TV-Y,4,2019-01,2019,1,January,2016-2022
s4208,TV Show,2019-01-10,2018,TV-MA,1,2019-01,2019,1,January,2016-2022
s4216,TV Show,2019-01-04,2017,TV-14,1,2019-01,2019,1,January,2016-2022
s4217,TV Show,2019-01-02,2013,TV-14,1,2019-01,2019,1,January,2016-2022
s4219,TV Show,2019-01-01,2019,TV-PG,3,2019-01,2019,1,January,2016-2022
s4221,TV Show,2019-01-01,2019,TV-MA,13,2019-01,2019,1,January,2016-2022
s4227,TV Show,2019-01-01,2018,TV-MA,2,2019-01,2019,1,January,2016-2022
s4228,TV Show,2019-01-01,2019,TV-PG,1,2019-01,2019,1,January,2016-2022
s4251,TV Show,2018-12-30,1925,TV-14,1,2018-12,2018,12,December,2016-2022
s4252,TV Show,2018-12-29,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4255,TV Show,2018-12-28,2015,TV-MA,1,2018-12,2018,12,December,2016-2022
s4257,TV Show,2018-12-28,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4258,TV Show,2018-12-28,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s4261,TV Show,2018-12-24,2018,TV-PG,1,2018-12,2018,12,December,2016-2022
s4262,TV Show,2018-12-24,2011,TV-14,1,2018-12,2018,12,December,2016-2022
s4263,TV Show,2018-12-23,2018,TV-PG,1,2018-12,2018,12,December,2016-2022
s4264,TV Show,2018-12-22,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s4265,TV Show,2018-12-22,2018,TV-MA,5,2018-12,2018,12,December,2016-2022
s4266,TV Show,2018-12-22,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4267,TV Show,2018-12-21,2018,TV-PG,1,2018-12,2018,12,December,2016-2022
s4270,TV Show,2018-12-21,2017,TV-14,1,2018-12,2018,12,December,2016-2022
s4271,TV Show,2018-12-21,2018,TV-14,2,2018-12,2018,12,December,2016-2022
s4272,TV Show,2018-12-21,2017,TV-MA,1,2018-12,2018,12,December,2016-2022
s4273,TV Show,2018-12-21,2016,TV-14,1,2018-12,2018,12,December,2016-2022
s4274,TV Show,2018-12-21,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4275,TV Show,2018-12-21,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4277,TV Show,2018-12-21,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4280,TV Show,2018-12-20,2015,TV-14,2,2018-12,2018,12,December,2016-2022
s4285,TV Show,2018-12-18,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4289,TV Show,2018-12-16,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s4291,TV Show,2018-12-16,2011,TV-PG,1,2018-12,2018,12,December,2016-2022
s4297,TV Show,2018-12-15,2018,TV-MA,2,2018-12,2018,12,December,2016-2022
s4305,TV Show,2018-12-14,2018,TV-14,1,2018-12,2018,12,December,2016-2022
s4306,TV Show,2018-12-14,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4308,TV Show,2018-12-14,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4309,TV Show,2018-12-14,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4310,TV Show,2018-12-14,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4311,TV Show,2018-12-14,2018,TV-MA,3,2018-12,2018,12,December,2016-2022
s4312,TV Show,2018-12-14,2018,TV-Y7,8,2018-12,2018,12,December,2016-2022
s4313,TV Show,2018-12-12,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4317,TV Show,2018-12-07,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4321,TV Show,2018-12-07,2018,TV-MA,2,2018-12,2018,12,December,2016-2022
s4322,TV Show,2018-12-07,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4327,TV Show,2018-12-03,2018,TV-14,2,2018-12,2018,12,December,2016-2022
s4328,TV Show,2018-12-02,2018,TV-MA,1,2018-12,2018,12,December,2016-2022
s4341,TV Show,2018-12-01,2017,TV-G,1,2018-12,2018,12,December,2016-2022
s4351,TV Show,2018-11-30,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4354,TV Show,2018-11-30,2018,TV-PG,1,2018-11,2018,11,November,2016-2022
s4357,TV Show,2018-11-30,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4360,TV Show,2018-11-30,2018,TV-Y7,2,2018-11,2018,11,November,2016-2022
s4363,TV Show,2018-11-27,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4364,TV Show,2018-11-27,2015,TV-PG,1,2018-11,2018,11,November,2016-2022
s4366,TV Show,2018-11-23,2018,TV-MA,3,2018-11,2018,11,November,2016-2022
s4367,TV Show,2018-11-23,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4368,TV Show,2018-11-23,2018,TV-MA,2,2018-11,2018,11,November,2016-2022
s4369,TV Show,2018-11-22,2018,TV-14,2,2018-11,2018,11,November,2016-2022
s4372,TV Show,2018-11-20,2018,TV-Y7,1,2018-11,2018,11,November,2016-2022
s4373,TV Show,2018-11-20,2017,TV-Y7,1,2018-11,2018,11,November,2016-2022
s4377,TV Show,2018-11-20,2018,TV-PG,1,2018-11,2018,11,November,2016-2022
s4380,TV Show,2018-11-17,2017,TV-14,1,2018-11,2018,11,November,2016-2022
s4381,TV Show,2018-11-17,2016,TV-14,1,2018-11,2018,11,November,2016-2022
s4382,TV Show,2018-11-17,2016,TV-14,1,2018-11,2018,11,November,2016-2022
s4385,TV Show,2018-11-16,2018,TV-G,2,2018-11,2018,11,November,2016-2022
s4388,TV Show,2018-11-16,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4390,TV Show,2018-11-15,2017,TV-Y,1,2018-11,2018,11,November,2016-2022
s4400,TV Show,2018-11-13,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4401,TV Show,2018-11-10,2017,TV-PG,1,2018-11,2018,11,November,2016-2022
s4404,TV Show,2018-11-09,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4406,TV Show,2018-11-09,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4407,TV Show,2018-11-09,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4408,TV Show,2018-11-09,2018,TV-Y,2,2018-11,2018,11,November,2016-2022
s4409,TV Show,2018-11-09,2018,TV-MA,1,2018-11,2018,11,November,2016-2022
s4410,TV Show,2018-11-08,2017,TV-MA,1,2018-11,2018,11,November,2016-2022
s4411,TV Show,2018-11-07,2017,TV-MA,1,2018-11,2018,11,November,2016-2022
s4414,TV Show,2018-11-03,2003,TV-14,7,2018-11,2018,11,November,2016-2022
s4416,TV Show,2018-11-02,2018,TV-G,1,2018-11,2018,11,November,2016-2022
s4431,TV Show,2018-11-01,2015,TV-Y,2,2018-11,2018,11,November,2016-2022
s4437,TV Show,2018-11-01,2018,TV-MA,3,2018-11,2018,11,November,2016-2022
s4462,TV Show,2018-11-01,2012,TV-PG,1,2018-11,2018,11,November,2016-2022
s4470,TV Show,2018-10-30,2018,TV-MA,2,2018-10,2018,10,October,2016-2022
s4477,TV Show,2018-10-26,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4479,TV Show,2018-10-25,2009,TV-PG,1,2018-10,2018,10,October,2016-2022
s4480,TV Show,2018-10-25,2017,TV-14,2,2018-10,2018,10,October,2016-2022
s4484,TV Show,2018-10-23,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4486,TV Show,2018-10-23,2017,TV-MA,3,2018-10,2018,10,October,2016-2022
s4488,TV Show,2018-10-19,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4489,TV Show,2018-10-19,2017,TV-PG,1,2018-10,2018,10,October,2016-2022
s4490,TV Show,2018-10-19,2018,TV-PG,1,2018-10,2018,10,October,2016-2022
s4495,TV Show,2018-10-19,2018,TV-14,2,2018-10,2018,10,October,2016-2022
s4496,TV Show,2018-10-19,2018,TV-MA,3,2018-10,2018,10,October,2016-2022
s4499,TV Show,2018-10-19,2017,TV-MA,4,2018-10,2018,10,October,2016-2022
s4502,TV Show,2018-10-19,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4504,TV Show,2018-10-17,2012,TV-PG,2,2018-10,2018,10,October,2016-2022
s4505,TV Show,2018-10-16,2018,TV-MA,5,2018-10,2018,10,October,2016-2022
s4509,TV Show,2018-10-15,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4512,TV Show,2018-10-12,2018,TV-Y7,2,2018-10,2018,10,October,2016-2022
s4515,TV Show,2018-10-12,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4518,TV Show,2018-10-12,2018,TV-PG,1,2018-10,2018,10,October,2016-2022
s4519,TV Show,2018-10-12,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4521,TV Show,2018-10-11,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4522,TV Show,2018-10-11,2018,TV-PG,1,2018-10,2018,10,October,2016-2022
s4524,TV Show,2018-10-10,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4528,TV Show,2018-10-08,2017,TV-Y,4,2018-10,2018,10,October,2016-2022
s4530,TV Show,2018-10-05,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4531,TV Show,2018-10-05,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4532,TV Show,2018-10-05,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4536,TV Show,2018-10-05,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4537,TV Show,2018-10-04,2018,TV-PG,1,2018-10,2018,10,October,2016-2022
s4543,TV Show,2018-10-02,2014,TV-MA,1,2018-10,2018,10,October,2016-2022
s4550,TV Show,2018-10-02,2009,TV-MA,1,2018-10,2018,10,October,2016-2022
s4551,TV Show,2018-10-02,1972,TV-MA,1,2018-10,2018,10,October,2016-2022
s4552,TV Show,2018-10-02,1974,TV-14,4,2018-10,2018,10,October,2016-2022
s4554,TV Show,2018-10-02,2005,TV-MA,1,2018-10,2018,10,October,2016-2022
s4571,TV Show,2018-10-01,2018,TV-MA,1,2018-10,2018,10,October,2016-2022
s4605,TV Show,2018-10-01,2016,TV-14,1,2018-10,2018,10,October,2016-2022
s4609,TV Show,2018-10-01,2018,TV-14,1,2018-10,2018,10,October,2016-2022
s4622,TV Show,2018-09-28,2018,TV-MA,1,2018-09,2018,9,September,2016-2022
s4623,TV Show,2018-09-28,2018,TV-Y7,2,2018-09,2018,9,September,2016-2022
s4624,TV Show,2018-09-28,2018,TV-Y7,3,2018-09,2018,9,September,2016-2022
s4628,TV Show,2018-09-21,2018,TV-MA,1,2018-09,2018,9,September,2016-2022
